,id,Gender,Age,Region_Code,Age,VehicleDamage,Premium,Vintage,Response,Mystery
8754,241338,Female,46,46,1-2 Year,Yes,27078,267,0,M11
8755,331042,Male,28,46,< 1 Year,No,26062,234,0,M11
8756,363835,Female,24,29,< 1 Year,No,27951,139,0,M12
8757,133282,Female,26,8,< 1 Year,No,42302,254,0,M12
8758,136385,Male,20,8,1-2 Year,Yes,2630,23,0,M5
8759,44284,Male,39,30,1-2 Year,No,29639,157,0,M12
8760,332829,Male,44,28,1-2 Year,Yes,2630,226,0,M20
8761,80417,Female,49,28,1-2 Year,No,25509,200,0,M1
8762,143689,Female,36,28,1-2 Year,Yes,42747,218,0,M17
8763,269567,Female,43,28,1-2 Year,Yes,28561,95,0,M6
8764,380687,Female,27,28,1-2 Year,No,30135,245,0,M2
8765,253276,Male,46,28,1-2 Year,Yes,41573,278,0,M2
8766,81752,Male,44,3,1-2 Year,No,23180,144,0,M2
8767,127682,Female,21,11,< 1 Year,No,33981,256,0,M17
8768,205532,Female,23,28,< 1 Year,No,36825,178,0,M19
8769,202365,Male,34,28,1-2 Year,Yes,58428,27,0,M17
8770,236466,Male,28,50,< 1 Year,No,37198,268,0,M17
8771,356102,Male,41,46,1-2 Year,No,34426,113,0,M18
8772,45679,Male,56,28,1-2 Year,Yes,29513,83,0,M16
8773,111587,Female,25,28,< 1 Year,No,113350,103,0,M14
8774,358762,Male,24,46,< 1 Year,No,28859,277,0,M2
8775,42799,Male,22,46,1-2 Year,Yes,34915,61,0,M20
8776,10739,Male,24,50,< 1 Year,No,34219,241,0,M7
8777,28218,Male,62,29,1-2 Year,Yes,43424,89,0,M3
8778,368480,Male,49,30,1-2 Year,No,24711,133,0,M19
8779,312750,Male,50,28,1-2 Year,Yes,35902,82,1,M8
8780,54256,Male,58,50,1-2 Year,No,27859,18,0,M14
8781,361254,Female,37,41,1-2 Year,Yes,21143,157,0,M8
8782,238021,Female,27,41,< 1 Year,No,28752,277,0,M17
8783,44075,Male,53,28,1-2 Year,Yes,28195,294,1,M6
8784,209287,Male,34,3,1-2 Year,Yes,2630,208,1,M16
8785,32833,Female,31,50,1-2 Year,Yes,29587,179,0,M2
8786,234457,Female,21,50,< 1 Year,No,33620,117,0,M9
8787,294100,Female,21,28,< 1 Year,Yes,31374,256,0,M3
8788,379596,Male,41,8,1-2 Year,No,57259,116,0,M14
8789,84074,Female,24,50,< 1 Year,No,35220,115,0,M14
8790,102723,Male,46,28,1-2 Year,Yes,39321,176,1,M20
8791,161617,Female,21,3,< 1 Year,Yes,25031,34,0,M14
8792,107500,Female,26,28,< 1 Year,No,37812,244,0,M8
8793,136483,Female,40,15,1-2 Year,No,30703,140,0,M19
8794,315250,Male,38,8,1-2 Year,No,41413,16,0,M10
8795,130593,Female,66,28,1-2 Year,Yes,27348,27,0,M2
8796,237597,Male,22,46,< 1 Year,No,33223,88,0,M10
8797,305815,Male,49,28,1-2 Year,No,26100,260,0,M15
8798,91768,Male,24,50,< 1 Year,No,50525,81,0,M7
8799,228849,Female,60,28,1-2 Year,Yes,33799,143,0,M3
8800,192348,Male,45,28,1-2 Year,Yes,30010,205,0,M4
8801,84436,Female,20,8,< 1 Year,Yes,31147,175,0,M18
8802,3121,Female,27,41,< 1 Year,No,36197,172,0,M19
8803,248150,Male,41,50,1-2 Year,Yes,2630,180,1,M10
8804,319747,Female,25,15,< 1 Year,No,28618,101,0,M1
8805,221967,Female,53,28,> 2 Years,Yes,50791,89,1,M9
8806,139561,Male,72,28,1-2 Year,Yes,44134,32,0,M1
8807,66457,Male,50,8,1-2 Year,Yes,33555,75,0,M15
8808,128650,Male,64,15,1-2 Year,No,30693,27,0,M7
8809,207701,Male,59,46,1-2 Year,Yes,2630,144,1,M16
8810,117294,Female,53,28,1-2 Year,Yes,57863,11,0,M9
8811,115308,Male,23,8,< 1 Year,No,29852,54,0,M5
8812,353913,Male,48,46,1-2 Year,No,26082,147,0,M6
8813,195710,Male,52,41,1-2 Year,No,44217,225,0,M11
8814,95944,Male,40,28,1-2 Year,Yes,34167,48,1,M1
8815,305175,Female,39,28,1-2 Year,Yes,40394,13,0,M9
8816,44582,Male,25,11,< 1 Year,No,2630,22,0,M15
8817,293922,Male,35,46,1-2 Year,Yes,27106,53,0,M1
8818,218769,Female,37,28,1-2 Year,Yes,39503,154,0,M10
8819,226634,Male,23,30,< 1 Year,No,38595,181,0,M11
8820,110470,Male,60,28,1-2 Year,Yes,43307,91,0,M4
8821,264364,Male,53,29,> 2 Years,Yes,38355,221,0,M7
8822,191167,Female,24,46,< 1 Year,No,19954,219,0,M4
8823,164944,Male,30,30,< 1 Year,No,60125,101,0,M20
8824,51230,Male,77,8,> 2 Years,Yes,35873,136,0,M8
8825,44273,Female,27,28,< 1 Year,No,46673,151,0,M18
8826,361677,Female,27,28,< 1 Year,No,28777,240,0,M6
8827,20853,Female,39,46,1-2 Year,No,21037,165,0,M20
8828,240182,Male,26,46,< 1 Year,No,32032,55,0,M10
8829,366486,Female,22,30,< 1 Year,No,25832,81,0,M20
8830,101124,Male,74,28,1-2 Year,Yes,35637,53,0,M10
8831,188123,Male,47,28,1-2 Year,Yes,35833,39,0,M2
8832,334571,Male,67,8,1-2 Year,Yes,47748,183,0,M6
8833,309621,Female,27,50,< 1 Year,No,22085,202,0,M6
8834,195665,Female,37,28,1-2 Year,Yes,33304,178,0,M10
8835,16128,Male,24,50,< 1 Year,No,33192,132,0,M8
8836,61872,Female,24,3,< 1 Year,Yes,31698,214,1,M16
8837,31784,Female,58,46,1-2 Year,Yes,39128,62,1,M3
8838,278563,Female,73,28,1-2 Year,No,35135,265,0,M11
8839,157784,Female,49,28,1-2 Year,Yes,44540,32,0,M12
8840,201352,Male,47,28,1-2 Year,Yes,35239,36,0,M5
8841,186575,Female,42,28,1-2 Year,No,43861,63,0,M14
8842,17106,Female,66,28,1-2 Year,No,61690,195,0,M7
8843,274142,Male,21,15,< 1 Year,Yes,44780,241,0,M10
8844,214355,Male,25,3,< 1 Year,No,21659,96,0,M4
8845,25781,Female,47,28,1-2 Year,No,21186,262,0,M14
8846,61171,Male,78,46,1-2 Year,Yes,24792,243,0,M17
8847,378666,Female,21,30,< 1 Year,No,43283,171,0,M1
8848,12345,Male,35,29,1-2 Year,Yes,2630,168,0,M12
8849,373465,Male,55,41,1-2 Year,Yes,40993,136,1,M13
8850,154041,Female,23,8,< 1 Year,No,43890,178,0,M14
8851,141139,Female,28,28,< 1 Year,Yes,28045,198,0,M10
8852,374369,Male,26,11,< 1 Year,No,27875,223,0,M14
8853,257416,Male,22,29,< 1 Year,No,45582,115,0,M16
8854,79240,Female,71,28,1-2 Year,Yes,29276,280,0,M3
8855,338580,Male,22,30,< 1 Year,No,35462,149,0,M2
8856,39912,Male,55,28,> 2 Years,Yes,61357,270,0,M3
8857,74687,Female,25,46,< 1 Year,Yes,54224,175,0,M18
8858,372903,Female,35,28,1-2 Year,No,44999,233,0,M12
8859,100041,Female,27,8,< 1 Year,No,38876,235,0,M20
8860,361202,Male,37,3,1-2 Year,No,2630,70,0,M19
8861,118273,Female,65,28,1-2 Year,Yes,30502,274,0,M12
8862,278305,Female,46,41,1-2 Year,No,41574,202,0,M5
8863,101334,Female,72,8,1-2 Year,Yes,31050,136,0,M4
8864,370785,Male,73,28,1-2 Year,Yes,45466,218,0,M5
8865,308631,Male,26,28,< 1 Year,Yes,2630,159,0,M10
8866,269462,Male,61,28,1-2 Year,Yes,36532,255,0,M17
8867,172618,Male,39,30,1-2 Year,No,30944,294,0,M2
8868,306366,Female,31,46,< 1 Year,No,20924,74,0,M10
8869,180313,Male,42,8,1-2 Year,No,53868,111,0,M6
8870,333030,Male,60,28,1-2 Year,Yes,36280,251,0,M9
8871,347477,Female,33,28,1-2 Year,Yes,35115,158,0,M10
8872,270599,Male,54,28,1-2 Year,Yes,2630,250,0,M5
8873,15388,Male,25,15,< 1 Year,Yes,31667,61,0,M10
8874,334961,Female,46,28,1-2 Year,Yes,25763,19,0,M18
8875,18739,Female,28,28,< 1 Year,Yes,30207,54,1,M16
8876,299587,Female,25,41,< 1 Year,No,30062,181,0,M16
8877,178210,Male,48,29,1-2 Year,Yes,28867,217,0,M3
8878,215617,Male,56,15,1-2 Year,No,2630,63,0,M4
8879,217737,Female,24,8,< 1 Year,No,32838,220,0,M7
8880,89656,Male,32,28,< 1 Year,Yes,36581,68,0,M17
8881,274547,Male,68,28,> 2 Years,Yes,2630,151,0,M18
8882,160181,Female,24,8,< 1 Year,Yes,47239,116,0,M8
8883,50477,Female,39,28,1-2 Year,Yes,42959,64,1,M20
8884,373119,Female,47,28,1-2 Year,Yes,37838,256,1,M8
8885,293104,Male,60,28,1-2 Year,Yes,52473,181,0,M6
8886,183847,Female,48,29,1-2 Year,Yes,29056,198,1,M18
8887,204475,Female,21,46,< 1 Year,No,25314,34,0,M6
8888,367324,Male,42,28,1-2 Year,Yes,42945,21,0,M10
8889,42444,Female,28,28,< 1 Year,No,26476,29,0,M9
8890,327296,Female,27,11,< 1 Year,No,32536,174,0,M5
8891,72073,Male,63,28,1-2 Year,No,43437,218,0,M20
8892,170356,Male,25,46,< 1 Year,No,36175,271,0,M18
8893,231565,Male,75,28,1-2 Year,No,26410,20,0,M8
8894,291908,Female,44,11,1-2 Year,No,2630,238,0,M6
8895,31527,Female,25,41,< 1 Year,No,24253,176,0,M1
8896,106546,Female,29,8,< 1 Year,No,29028,156,0,M17
8897,71560,Male,59,41,1-2 Year,Yes,2630,55,0,M2
8898,79392,Female,21,28,< 1 Year,No,74601,152,0,M4
8899,175378,Male,21,8,< 1 Year,No,44194,275,0,M6
8900,197788,Female,52,28,1-2 Year,No,2630,255,0,M1
8901,45356,Female,20,46,< 1 Year,Yes,53355,249,0,M19
8902,185424,Female,43,28,1-2 Year,Yes,39089,58,0,M6
8903,303563,Male,39,8,1-2 Year,No,44903,78,0,M13
8904,281485,Male,52,50,1-2 Year,Yes,2630,138,0,M19
8905,170368,Male,34,30,1-2 Year,No,27729,206,0,M3
8906,267526,Female,46,28,1-2 Year,Yes,33465,255,0,M4
8907,316562,Female,23,28,< 1 Year,No,23228,217,0,M6
8908,209379,Male,49,8,1-2 Year,Yes,29689,185,0,M15
8909,169795,Male,43,3,1-2 Year,Yes,27321,49,0,M9
8910,277972,Male,24,50,< 1 Year,No,2630,264,0,M7
8911,269408,Male,53,46,1-2 Year,Yes,25552,141,0,M7
8912,210650,Female,43,28,> 2 Years,Yes,42400,150,1,M4
8913,184591,Male,76,8,1-2 Year,No,81052,287,0,M4
8914,169943,Male,55,41,1-2 Year,Yes,36044,121,0,M7
8915,296473,Male,26,28,< 1 Year,No,34892,47,0,M17
8916,297011,Female,47,28,1-2 Year,Yes,45776,183,1,M3
8917,244887,Male,51,28,1-2 Year,Yes,38317,229,1,M11
8918,155407,Male,23,8,< 1 Year,No,35410,194,0,M11
8919,112092,Female,37,28,1-2 Year,Yes,30830,54,1,M4
8920,288725,Male,51,29,1-2 Year,Yes,40295,72,0,M19
8921,14797,Female,67,28,1-2 Year,Yes,2630,180,0,M1
8922,268915,Male,26,28,< 1 Year,No,34252,25,0,M20
8923,181815,Female,42,28,1-2 Year,No,37373,32,0,M17
8924,116837,Female,22,11,< 1 Year,No,41637,32,0,M4
8925,89689,Male,34,41,1-2 Year,No,28698,241,0,M5
8926,359512,Female,40,28,1-2 Year,No,38079,77,0,M11
8927,24237,Male,58,28,1-2 Year,Yes,38724,223,0,M4
8928,236161,Female,20,46,< 1 Year,No,24685,184,0,M20
8929,131937,Male,47,28,1-2 Year,No,28943,116,0,M8
8930,192333,Female,24,28,< 1 Year,No,34938,99,0,M2
8931,208122,Female,22,50,< 1 Year,No,30197,113,0,M14
8932,144685,Male,24,46,< 1 Year,No,59639,97,0,M7
8933,376166,Female,24,8,< 1 Year,No,39355,217,0,M8
8934,295997,Female,27,11,< 1 Year,No,24680,127,0,M5
8935,287829,Female,21,46,< 1 Year,No,23154,229,0,M18
8936,255863,Female,37,28,1-2 Year,Yes,44297,169,1,M18
8937,182031,Male,24,46,< 1 Year,Yes,30244,92,0,M11
8938,273191,Male,21,8,< 1 Year,No,70014,194,0,M2
8939,102948,Male,49,46,1-2 Year,Yes,45704,136,0,M4
8940,371596,Female,47,28,1-2 Year,Yes,31614,175,0,M20
8941,308868,Male,33,3,1-2 Year,No,2630,35,0,M7
8942,237070,Female,46,46,1-2 Year,Yes,22921,162,0,M6
8943,323459,Female,35,28,1-2 Year,No,45110,266,0,M4
8944,21466,Male,27,28,< 1 Year,No,43900,132,0,M8
8945,103578,Male,23,29,< 1 Year,No,30627,191,0,M10
8946,345459,Male,26,28,1-2 Year,Yes,40307,187,1,M7
8947,159690,Male,25,3,< 1 Year,No,33302,275,0,M7
8948,273511,Male,21,11,< 1 Year,No,2630,28,0,M19
8949,340451,Male,70,46,1-2 Year,Yes,25836,167,0,M11
8950,301597,Male,44,28,1-2 Year,Yes,40585,272,0,M1
8951,305861,Male,52,28,1-2 Year,No,29783,242,0,M10
8952,124748,Female,25,46,< 1 Year,No,22184,14,0,M10
8953,138980,Female,25,3,< 1 Year,No,36228,232,0,M16
8954,276982,Female,55,8,1-2 Year,No,25128,106,0,M7
8955,20056,Male,53,28,1-2 Year,Yes,54167,284,1,M17
8956,28699,Male,35,15,1-2 Year,No,2630,292,0,M19
8957,320476,Male,52,8,1-2 Year,Yes,23561,100,0,M14
8958,23656,Male,67,28,1-2 Year,Yes,41872,47,0,M18
8959,282793,Female,73,28,1-2 Year,No,37672,137,0,M5
8960,84770,Male,52,28,> 2 Years,Yes,2630,258,0,M14
8961,351256,Male,42,46,1-2 Year,Yes,27124,200,0,M18
8962,105006,Female,24,11,< 1 Year,No,23397,147,0,M11
8963,168788,Female,23,8,< 1 Year,Yes,36856,21,0,M5
8964,164535,Male,67,28,> 2 Years,Yes,52359,251,0,M14
8965,168635,Female,21,8,< 1 Year,No,49941,262,0,M14
8966,332179,Male,21,8,< 1 Year,No,65969,214,0,M4
8967,80162,Female,24,15,< 1 Year,No,36963,215,0,M9
8968,281281,Male,33,28,< 1 Year,Yes,30512,139,1,M4
8969,215683,Male,58,3,> 2 Years,Yes,23714,214,0,M2
8970,162886,Female,41,28,> 2 Years,Yes,2630,152,1,M14
8971,371358,Male,75,28,1-2 Year,Yes,41220,281,0,M18
8972,354225,Female,43,11,1-2 Year,Yes,2630,260,1,M18
8973,334800,Male,21,8,< 1 Year,No,35673,246,0,M4
8974,380069,Female,60,28,1-2 Year,Yes,34529,119,0,M15
8975,220340,Male,30,11,1-2 Year,No,2630,193,0,M10
8976,337748,Male,39,28,1-2 Year,Yes,2630,27,0,M12
8977,286170,Male,33,28,1-2 Year,Yes,27901,146,1,M7
8978,170511,Female,50,41,1-2 Year,No,32378,45,0,M1
8979,138174,Male,28,30,< 1 Year,No,2630,139,0,M3
8980,177387,Female,44,28,1-2 Year,Yes,67564,45,0,M8
8981,314526,Male,38,28,1-2 Year,Yes,34149,104,1,M20
8982,5412,Male,60,46,1-2 Year,Yes,2630,202,0,M19
8983,173287,Male,38,8,1-2 Year,No,36262,272,0,M6
8984,96050,Male,25,41,< 1 Year,No,32963,194,0,M4
8985,291406,Male,51,28,1-2 Year,Yes,38777,154,1,M11
8986,140932,Female,54,28,1-2 Year,No,48748,287,0,M11
8987,23421,Male,73,28,1-2 Year,No,58331,166,0,M10
8988,368271,Male,43,46,1-2 Year,Yes,2630,98,0,M4
8989,5974,Female,20,46,< 1 Year,Yes,22213,96,0,M4
8990,284464,Female,50,28,1-2 Year,Yes,37375,191,0,M6
8991,89762,Female,24,29,< 1 Year,Yes,35055,258,0,M10
8992,230295,Female,30,28,< 1 Year,No,31352,144,0,M5
8993,27019,Female,24,46,< 1 Year,No,29081,203,0,M17
8994,283394,Female,45,28,1-2 Year,No,39606,113,0,M13
8995,43845,Male,44,28,1-2 Year,No,49405,238,0,M8
8996,295248,Male,29,28,< 1 Year,Yes,50485,285,1,M19
8997,95537,Male,32,28,< 1 Year,Yes,37126,185,0,M8
8998,302350,Female,24,15,< 1 Year,Yes,29042,78,0,M18
8999,358686,Male,33,28,< 1 Year,No,23756,226,0,M9
9000,47861,Male,45,28,1-2 Year,Yes,27264,223,0,M15
9001,361266,Female,68,28,1-2 Year,No,37301,288,0,M5
9002,50690,Female,71,28,1-2 Year,Yes,45882,155,0,M5
9003,343188,Female,26,8,< 1 Year,Yes,2630,128,0,M19
9004,37695,Male,47,28,1-2 Year,Yes,46726,94,0,M9
9005,378035,Male,25,30,< 1 Year,No,22604,78,0,M12
9006,53256,Female,63,15,1-2 Year,Yes,34748,248,0,M16
9007,312852,Male,52,28,1-2 Year,No,49771,261,0,M13
9008,108627,Male,26,30,< 1 Year,No,29812,61,0,M1
9009,58011,Female,26,46,< 1 Year,No,27777,78,0,M19
9010,346173,Male,38,28,1-2 Year,No,2630,144,0,M20
9011,98550,Female,20,46,< 1 Year,No,25709,179,0,M13
9012,354685,Male,43,29,1-2 Year,Yes,37405,27,0,M10
9013,12998,Female,27,46,< 1 Year,No,42449,188,0,M3
9014,66735,Female,25,8,< 1 Year,No,34700,294,0,M4
9015,160123,Female,72,28,1-2 Year,Yes,39656,137,0,M2
9016,62590,Male,34,8,< 1 Year,No,30916,15,0,M4
9017,189096,Female,40,28,1-2 Year,No,30636,298,0,M16
9018,231753,Male,54,28,1-2 Year,Yes,38172,189,1,M11
9019,271669,Male,57,8,1-2 Year,Yes,40026,77,0,M17
9020,209630,Female,40,41,1-2 Year,Yes,22410,34,1,M12
9021,124552,Female,44,28,1-2 Year,No,41812,201,0,M3
9022,185581,Male,43,28,1-2 Year,No,34212,38,0,M6
9023,22133,Female,29,30,< 1 Year,Yes,2630,91,0,M4
9024,159102,Female,67,29,1-2 Year,Yes,28774,79,0,M7
9025,218805,Female,28,50,< 1 Year,No,30022,295,0,M8
9026,265790,Male,21,46,< 1 Year,No,38723,227,0,M13
9027,300376,Male,45,28,1-2 Year,No,42864,267,0,M3
9028,121296,Male,27,11,1-2 Year,No,20627,132,0,M3
9029,256637,Male,66,28,1-2 Year,Yes,28513,214,0,M2
9030,220689,Male,57,28,1-2 Year,Yes,43749,169,0,M9
9031,41054,Female,34,28,1-2 Year,Yes,35260,281,1,M18
9032,159863,Male,50,28,1-2 Year,No,45177,143,0,M18
9033,278831,Male,33,41,1-2 Year,Yes,114145,131,1,M4
9034,290030,Male,65,28,1-2 Year,Yes,43624,151,0,M15
9035,51873,Male,30,28,1-2 Year,No,26177,201,0,M7
9036,172705,Male,22,15,< 1 Year,No,30641,175,0,M16
9037,197956,Male,30,8,< 1 Year,No,31985,216,0,M9
9038,27788,Male,53,28,1-2 Year,Yes,24881,279,0,M7
9039,22182,Female,21,15,< 1 Year,No,24616,279,0,M5
9040,42240,Male,40,15,1-2 Year,Yes,35464,265,0,M19
9041,31497,Female,72,28,1-2 Year,Yes,72354,43,0,M17
9042,379202,Male,43,28,1-2 Year,Yes,26641,273,0,M15
9043,334101,Male,72,8,1-2 Year,Yes,30887,168,0,M15
9044,272107,Female,22,46,< 1 Year,No,27563,148,0,M6
9045,232334,Female,25,29,< 1 Year,No,2630,24,0,M5
9046,265038,Male,48,8,1-2 Year,Yes,34966,255,1,M7
9047,318657,Female,26,41,< 1 Year,No,26673,105,0,M8
9048,220790,Male,53,28,1-2 Year,Yes,2630,165,1,M8
9049,77904,Male,26,11,< 1 Year,No,2630,222,0,M7
9050,157670,Male,36,28,1-2 Year,Yes,32962,75,0,M7
9051,284432,Male,42,28,1-2 Year,Yes,2630,22,1,M1
9052,140833,Male,32,11,1-2 Year,Yes,2630,152,0,M12
9053,154850,Male,77,28,1-2 Year,No,31043,227,0,M16
9054,232254,Female,49,28,1-2 Year,No,38749,113,0,M4
9055,66980,Female,22,28,< 1 Year,Yes,35863,124,0,M17
9056,379327,Male,25,28,< 1 Year,No,60696,43,0,M17
9057,65823,Male,26,28,< 1 Year,No,57848,31,0,M19
9058,172673,Female,27,50,< 1 Year,No,30865,156,0,M1
9059,358092,Female,45,28,1-2 Year,Yes,41436,225,0,M12
9060,144332,Female,27,28,< 1 Year,No,66934,175,0,M19
9061,169657,Female,26,8,< 1 Year,Yes,59943,113,0,M6
9062,241552,Female,23,41,< 1 Year,No,32262,141,0,M20
9063,378286,Female,39,28,1-2 Year,Yes,25194,89,0,M1
9064,83792,Female,44,28,1-2 Year,Yes,40829,238,1,M18
9065,363074,Female,56,41,1-2 Year,No,44225,146,0,M18
9066,367760,Male,58,41,1-2 Year,Yes,2630,26,0,M8
9067,4162,Male,39,28,1-2 Year,Yes,54847,185,0,M20
9068,100535,Male,25,8,< 1 Year,Yes,35997,227,0,M5
9069,253957,Female,24,28,< 1 Year,No,24004,81,0,M3
9070,33689,Female,35,28,1-2 Year,Yes,30205,132,0,M15
9071,177897,Female,27,46,< 1 Year,No,33426,93,0,M2
9072,181294,Female,23,3,< 1 Year,No,25041,52,0,M15
9073,109884,Female,46,29,1-2 Year,No,2630,277,0,M1
9074,349205,Male,56,41,1-2 Year,Yes,32519,142,0,M8
9075,57624,Female,51,28,1-2 Year,No,25093,193,0,M14
9076,92332,Male,58,28,> 2 Years,Yes,42180,162,0,M13
9077,223232,Female,75,28,1-2 Year,Yes,47643,105,0,M17
9078,73502,Female,73,28,1-2 Year,Yes,28707,141,1,M19
9079,19452,Female,37,30,1-2 Year,No,23575,81,0,M15
9080,265138,Male,27,15,< 1 Year,No,37503,247,0,M15
9081,58274,Male,43,28,> 2 Years,Yes,36538,278,1,M12
9082,114150,Male,32,28,< 1 Year,Yes,92298,251,0,M14
9083,190954,Female,23,41,< 1 Year,No,19797,128,0,M10
9084,166629,Female,40,28,1-2 Year,Yes,39640,288,1,M5
9085,277076,Male,69,8,1-2 Year,No,28529,184,0,M11
9086,25120,Female,30,28,< 1 Year,No,29974,136,0,M6
9087,119970,Female,29,29,1-2 Year,Yes,31545,138,1,M14
9088,334738,Male,63,28,1-2 Year,Yes,27511,293,0,M14
9089,137155,Female,24,46,< 1 Year,No,21350,67,0,M9
9090,298841,Female,43,28,> 2 Years,Yes,49345,234,1,M15
9091,77024,Female,25,15,< 1 Year,No,2630,30,0,M1
9092,208479,Female,67,28,1-2 Year,No,70720,79,0,M1
9093,262367,Female,46,28,1-2 Year,Yes,27935,250,0,M14
9094,112228,Female,38,28,1-2 Year,Yes,46926,20,0,M6
9095,153611,Female,24,8,< 1 Year,No,30642,289,0,M6
9096,149765,Female,24,8,< 1 Year,No,52556,100,0,M7
9097,207874,Female,45,28,1-2 Year,Yes,30702,19,0,M12
9098,57905,Male,55,30,1-2 Year,No,22589,59,0,M15
9099,369671,Male,39,28,1-2 Year,Yes,34021,239,0,M3
9100,209172,Female,21,30,1-2 Year,Yes,32578,100,0,M3
9101,54609,Male,44,28,1-2 Year,No,50188,30,0,M6
9102,173684,Female,62,8,1-2 Year,Yes,32423,93,1,M5
9103,136315,Male,23,8,< 1 Year,No,34399,243,0,M20
9104,118631,Female,40,28,1-2 Year,No,31514,279,0,M17
9105,121981,Female,23,41,< 1 Year,Yes,35855,115,0,M19
9106,300490,Female,29,41,1-2 Year,No,2630,61,0,M7
9107,91741,Female,45,28,1-2 Year,Yes,36171,197,1,M20
9108,318780,Male,29,50,< 1 Year,No,26022,276,0,M14
9109,375926,Male,62,28,1-2 Year,Yes,27282,203,1,M18
9110,266262,Female,30,15,< 1 Year,No,40719,283,0,M18
9111,119025,Male,40,29,1-2 Year,Yes,41831,230,0,M9
9112,379383,Male,32,28,< 1 Year,No,2630,82,0,M3
9113,207687,Female,25,46,< 1 Year,Yes,24555,220,0,M12
9114,40891,Female,25,41,1-2 Year,No,2630,59,0,M6
9115,261991,Male,24,28,< 1 Year,No,54796,277,0,M8
9116,43912,Male,62,8,1-2 Year,Yes,36119,74,0,M19
9117,368379,Female,27,30,< 1 Year,Yes,34601,244,0,M9
9118,180022,Female,23,28,< 1 Year,No,38452,213,0,M14
9119,362680,Female,61,28,> 2 Years,Yes,48089,147,0,M16
9120,325845,Female,27,41,< 1 Year,No,22081,87,0,M10
9121,92926,Male,37,28,1-2 Year,Yes,32211,14,1,M11
9122,262269,Male,24,11,< 1 Year,No,29032,270,0,M14
9123,96420,Female,46,28,1-2 Year,Yes,2630,227,0,M2
9124,166885,Female,53,28,> 2 Years,Yes,60456,222,0,M17
9125,274753,Male,25,8,< 1 Year,No,35855,69,0,M6
9126,162454,Female,22,30,< 1 Year,No,34035,64,0,M15
9127,31984,Female,30,8,1-2 Year,Yes,28106,42,0,M7
9128,158296,Female,24,30,< 1 Year,No,35607,85,0,M4
9129,330089,Female,21,28,< 1 Year,No,29520,184,0,M6
9130,2050,Female,30,50,< 1 Year,No,21181,101,0,M6
9131,24214,Male,43,8,1-2 Year,No,50483,41,0,M1
9132,248383,Female,24,15,< 1 Year,No,20897,143,0,M16
9133,357312,Male,49,8,1-2 Year,Yes,66040,122,0,M20
9134,341583,Male,67,8,1-2 Year,No,43237,64,0,M5
9135,49235,Male,56,28,1-2 Year,No,49828,56,0,M3
9136,268524,Male,67,28,> 2 Years,Yes,43379,58,0,M17
9137,124679,Female,22,11,< 1 Year,Yes,29382,183,0,M9
9138,340698,Male,31,15,< 1 Year,No,2630,192,0,M2
9139,205391,Female,23,46,< 1 Year,No,18944,294,0,M15
9140,273474,Male,28,8,< 1 Year,No,61626,240,0,M9
9141,118248,Female,72,41,> 2 Years,Yes,44926,145,0,M4
9142,194948,Male,31,15,< 1 Year,No,35418,31,0,M2
9143,67891,Male,47,28,> 2 Years,Yes,40181,158,1,M11
9144,188304,Female,23,30,< 1 Year,No,17428,146,0,M6
9145,90579,Female,47,28,1-2 Year,Yes,63945,220,0,M5
9146,168791,Male,29,15,< 1 Year,No,32215,91,0,M12
9147,246483,Female,42,8,1-2 Year,Yes,22219,288,0,M1
9148,228272,Female,37,28,1-2 Year,Yes,34537,281,0,M4
9149,179005,Male,37,28,1-2 Year,Yes,37182,259,0,M19
9150,169430,Female,25,28,< 1 Year,Yes,31046,115,0,M11
9151,4975,Male,41,28,1-2 Year,No,49610,264,0,M2
9152,244271,Male,61,28,> 2 Years,Yes,50044,281,1,M13
9153,373275,Female,51,28,1-2 Year,Yes,48175,282,0,M17
9154,134241,Female,42,41,1-2 Year,No,30523,220,0,M11
9155,75370,Female,22,50,< 1 Year,Yes,64196,53,0,M16
9156,193500,Female,24,8,< 1 Year,No,33526,58,0,M17
9157,24,Male,44,28,1-2 Year,Yes,41852,60,0,M18
9158,142045,Male,54,28,> 2 Years,Yes,54850,117,0,M1
9159,25129,Male,41,29,1-2 Year,Yes,32684,63,1,M3
9160,368406,Male,47,8,1-2 Year,No,34628,126,0,M10
9161,279067,Female,41,28,1-2 Year,Yes,43217,284,0,M13
9162,263906,Male,27,50,< 1 Year,No,47092,115,0,M20
9163,130196,Female,24,28,< 1 Year,No,27789,127,0,M2
9164,44296,Male,33,11,< 1 Year,No,29904,118,0,M12
9165,114439,Female,25,11,< 1 Year,No,28803,170,0,M12
9166,54374,Male,47,46,> 2 Years,Yes,44984,60,0,M11
9167,296349,Male,27,29,< 1 Year,No,2630,231,0,M6
9168,98753,Female,37,11,1-2 Year,Yes,39903,99,1,M10
9169,53243,Female,23,8,< 1 Year,No,35593,37,0,M11
9170,191139,Female,21,28,< 1 Year,No,30504,250,0,M14
9171,128699,Male,73,28,1-2 Year,No,58564,238,0,M19
9172,320389,Male,23,50,< 1 Year,Yes,28659,247,0,M12
9173,130330,Female,48,28,< 1 Year,Yes,32474,108,1,M4
9174,206940,Male,60,28,1-2 Year,Yes,2630,148,0,M14
9175,150578,Female,25,28,1-2 Year,No,30356,230,0,M20
9176,1459,Male,73,3,1-2 Year,Yes,25094,205,0,M16
